bjdCode,codeAptNm,codeHallNm,codeHeatNm,codeMgrNm,codeSaleNm,doroJuso,hoCnt,kaptAcompany,kaptAddr,kaptBaseFloor,kaptBcompany,kaptCode,kaptDongCnt,kaptFax,kaptMarea,kaptMparea_135,kaptMparea_136,kaptMparea_60,kaptMparea_85,kaptName,kaptTarea,kaptTel,kaptTopFloor,kaptUrl,kaptUsedate,kaptdEcntp,kaptdaCnt,ktownFlrNo,privArea,zipcode
1153010200,아파트,계단식,개별난방,위탁관리,분양,서울특별시 구로구 새말로 31,718,(주)다보종합건축사,서울특별시 구로구 구로동 1263- 신도림롯데,1,(주)롯데건설,A15205511,11,028578304,80883.42,114,36,240,328,신도림롯데,103231.37,028578303,23,신도림롯데.apti.co.kr,19991127,18,718,23,63301.64,08291
1153010200,아파트,계단식,중앙난방,위탁관리,분양,서울특별시 구로구 새말로 93,1252,(주)태영,서울특별시 구로구 구로동 1267- 신도림태영타운,2,(주)태영,A15205513,13,0260936366,144800.9,208,86,270,688,신도림태영타운,198579.51,028666365,27, ,20001222,26,1252,27,113759,08288
1153010600,아파트,계단식,개별난방,위탁관리,분양,서울특별시 구로구 경인로 343,600,장미아파트조합,서울특별시 구로구 고척동 336- 고척삼환로즈빌,2,삼환기업,A15208003,7,0220669549,61717.57,46,0,124,430,고척삼환로즈빌,86050.131,0220669548,24, ,20041210,14,600,24,48696.022,08226
1153010600,아파트,계단식,개별난방,위탁관리,혼합,서울특별시 구로구 고척로60길 30,339,고척제3주택재개발정비사업조합,서울특별시 구로구 고척동 342- 고척벽산베스트블루밍,2,벽산건설(주),A15208006,6,0220602954,27769.143,40,0,79,220,고척벽산베스트블루밍,50915.363,0220662954,20,www.gbbest.co.kr,20101201,12,339,20,26539.605,08228
1153010600,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 구로구 고척로52길 9,165,"황실,건영 재건축조합",서울특별시 구로구 고척동 328- 고척양우,2,양우종합건설,A15208201,1,0263422133,15323.9969,0,0,86,79,고척양우,21192.36,0226171305,16, ,20000627,3,165,16,11581.02,08228
1153010600,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 구로구 중앙로15길 132-17,245,한성재건축 주택조합,서울특별시 구로구 고척동 330- 고척삼익1단지,0,삼익건설,A15208202,2,0226864906,32380.36,57,0,93,95,고척삼익1단지,33166.1,0220662040,19,고척삼익1단지.ma-um.co.kr,20010925,5,245,19,20050.95,08239
1153010700,아파트,복도식,개별난방,자치관리,분양,서울특별시 구로구 경인로40길 25,156, ,서울특별시 구로구 개봉동 175-8 청실아파트,0, ,A15209003,1,0226870977,14166.36,0,0,0,156,청실아파트,14897.98,0226860976,15, ,19871123,2,156,15,10762.56,08276
1153010700,아파트,계단식,개별난방,위탁관리,분양,서울특별시 구로구 개봉로2길 133-15,684,현대산업개발,서울특별시 구로구 개봉동 489- 개봉동아이파크,2,현대산업개발,A15209004,11,0220665413,78442.96,104,0,123,457,개봉동아이파크,78446.34,0220665411,27, ,20060619,16,684,27,58459.59,08331
1153010700,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 구로구 남부순환로97길 50,188,상우건설,서울특별시 구로구 개봉동 473- 개봉상우,2,상우건설,A15209201,2,0226855252,18613.88,47,0,94,47,개봉상우,24033.07,0226855281,24, ,19971211,4,188,24,14060.52,08328
1153010700,아파트,계단식,개별난방,위탁관리,분양,서울특별시 구로구 남부순환로95길 16,369,개봉삼호아파트 재건축조합,서울특별시 구로구 개봉동 471- 개봉삼호아파트,3,삼호(주),A15209202,2,0226197010,37518.85,0,0,133,236,개봉삼호아파트,45793.744,0226191801,24, ,19961204,0,369,24,27993.06,08328
1153010700,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 구로구 남부순환로95길 88,561,화영재건축주택조합,서울특별시 구로구 개봉동 472- 개봉두산,2,두산건설,A15209203,2,0267378527,58284.286,148,0,215,198,개봉두산,74198,0226258527,28,개봉두산.apti.co.kr,19970912,10,561,28,46185.55,08336
1153010700,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 구로구 개봉로20길 158,964,현대건설,서울특별시 구로구 개봉동 480- 개봉현대홈타운2단지,3,현대건설,A15209206,11,0220660894,82544.88,206,32,302,424,개봉현대홈타운2단지,132651.11,0260913031,28,www.emaul.co.kr,20010822,19,964,28,82544.88,08330
1153010700,아파트,계단식,개별난방,위탁관리,분양,서울특별시 구로구 개봉로20길 6,2412,원풍재건축주택조합,서울특별시 구로구 개봉동 481- 개봉동현대아파트,0,현대건설(주),A15209207,31,0220666600,274923.123,685,0,545,1182,개봉동현대아파트,365347.406,0220666001,25, ,20010822,55,2412,25,211890.81,08329
1153010700,아파트,복도식,개별난방,위탁관리,분양,서울특별시 구로구 개봉로1길 170,208,대상건설,서울특별시 구로구 개봉동 477- 대상,2,재건축조합,A15209303,2,0226831736,21001.926,0,0,90,118,대상,25770,0226831737,25, ,19990626,0,208,25,14972.28,08355
1153010700,아파트,계단식,개별난방,위탁관리,분양,서울특별시 구로구 개봉로1길 188,212,영화건설,서울특별시 구로구 개봉동 488- 영화 아이닉스,3,영화건설,A15209304,2,0226129696,22692.032,25,0,0,187,영화 아이닉스,31875,0226812300,25, ,20050930,0,212,25,17871.55,08355
1153010700,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 구로구 개봉로3길 87,1371,개봉동아파트재건축조합,서울특별시 구로구 개봉동 478- 개봉한진,3,한진중공업,A15209305,13,0226163793,142196.14,80,0,557,734,개봉한진,183388.85,0226163794,24,www.개봉한진.com,20000115,31,1371,24,104947.19,08354
1153011100,아파트,계단식,개별난방,위탁관리,혼합,서울특별시 구로구 오류로 30,571,SH공사,서울특별시 구로구 천왕동 280- 천왕연지타운1단지,2,포스코건설,A15210001,11,0226139881,74294.12,0,0,442,129,천왕연지타운1단지,74539.68,0226139880,18, ,20131213,20,571,18,33176.63,08350
1153010800,아파트,계단식,개별난방,위탁관리,분양,서울특별시 구로구 경인로 158,152,동선건설,서울특별시 구로구 오류동 345- 오류동선,1,동선건설,A15210101,1,0226133607,12561.9792,0,0,152,0,오류동선,16366,0226133606,19, ,20040421,4,152,19,8848.8168,08273
1153010800,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 구로구 경인로 248-13,205,돌타운재건축조합동부건설,서울특별시 구로구 오류동 339- 동부2차아파트,3,동부건설(주),A15210103,2,0226844186,21584,38,0,91,76,동부2차아파트,29220.42,0226844187,19, ,19990330,4,205,19,16249.67,08270
1153010800,아파트,복도식,개별난방,위탁관리,분양,서울특별시 구로구 경인로 230-13,218,라인건설,서울특별시 구로구 오류동 334- 오류라인,2,라인건설(주),A15210104,1,0226853975,24263.33,43,0,88,87,오류라인,27613.38,0226853985,22, ,19951230,2,218,22,17476.8,08270
1153010800,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 구로구 경인로 248-14,252,덕고개 재건축 조합,서울특별시 구로구 오류동 336- 오류동부덕고개,2,동부아파트,A15210105,3,0226886561,26390.0772,36,0,108,108,오류동부덕고개,32917.89,0226116561,18, ,19980711,6,252,18,19785.24,08270
1153010800,아파트,계단식,개별난방,위탁관리,분양,서울특별시 구로구 고척로 52,299,오류2지구역주택개발조합,서울특별시 구로구 오류동 341- 오류한신플러스타운,2,한신공영,A15210106,5,0267412992,30589.633,59,0,120,120,오류한신플러스타운,42178,0267412991,20, ,20020705,9,299,20,24156.42,08269
1153010800,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 구로구 서해안로34가길 18,247,금강주택,서울특별시 구로구 오류동 335- 오류금강,0,금강주택,A15210206,2,0226840220,24417.68,0,0,104,143,오류금강,24417.68,0226840235,19, ,19960104,6,247,19,18127.99,08340
1153010800,아파트,계단식,개별난방,위탁관리,분양,서울특별시 구로구 오류로8길 11,378,신장미 재건축,서울특별시 구로구 오류동 346- 오류푸르지오,0,대우건설(주) 푸르지오,A15210209,6,0220668714,37844.91,27,0,0,351,오류푸르지오,53834.643,0220668713,23,cafe.daum.net/56prugio,20040416,10,378,23,30175.608,08341
1153010800,아파트,계단식,개별난방,위탁관리,분양,서울특별시 구로구 경인로8길 75,423,삼천리,서울특별시 구로구 오류동 340- 오류삼천리,3,(주)삼천리M&C,A15210210,4,0267410304,35660.61,90,0,187,146,오류삼천리,62202.447,0226827842,25, ,19981128,11,423,25,35660.61,08357
1153010800,아파트,계단식,개별난방,위탁관리,분양,서울특별시 구로구 오리로 1197,620,금강주택,서울특별시 구로구 오류동 343- 오류금강수목원,1,금강주택,A15210211,22,0226891957,58115.686,0,0,0,620,오류금강수목원,59777,0226891956,5,없음,20030913,62,620,5,44712.18,08358
1153011100,아파트,계단식,개별난방,위탁관리,혼합,서울특별시 구로구 천왕로 9,678,SH공사,서울특별시 구로구 천왕동 27- 천왕이펜하우스6단지,2,금호건설,A15213002,14,0226861507,90438.39,0,0,364,314,천왕이펜하우스6단지,91038.68,0226861506,15, ,20110617,22,678,15,47089.59,08364
1153011100,아파트,혼합식,개별난방,위탁관리,혼합,서울특별시 구로구 천왕로 92,526,한진중공업,서울특별시 구로구 천왕동 279-2 천왕이펜하우스2단지,2,sh공사,A15213003,9,0220603918,71762.82,74,0,310,142,천왕이펜하우스2단지,71763,0220603818,13, ,20110603,0,526,13,34860.66,08365
1153011100,아파트,혼합식,개별난방,위탁관리,혼합,서울특별시 구로구 천왕로 29,478,SH공사,서울특별시 구로구 천왕동 27- 천왕이펜하우스4단지,2,금호건설,A15213004,11,0226123433,64657.84,0,0,318,160,천왕이펜하우스4단지,65016.16,0226113433,15, ,20110803,16,478,15,30853.96,08364
1153011100,아파트,혼합식,개별난방,위탁관리,혼합,서울특별시 구로구 천왕로 56,1044,SH공사,서울특별시 구로구 천왕동 27- 천왕이펜하우스3단지,2,풍림건설,A15213005,13,0226891504,147416.76,230,0,708,106,천왕이펜하우스3단지,147416.92,0226891503,18, ,20111012,29,1044,18,72609.1,08365
1153011100,아파트,혼합식,개별난방,위탁관리,혼합,서울특별시 구로구 오리로 1102-10,1018,SH공사,서울특별시 구로구 천왕동 281- 천왕연지타운2단지,2,(주)금호건설,A15213007,16,0220600772,98579.16,196,0,546,276,천왕연지타운2단지,148465.43,0220601666,20, ,20140127,25,1018,20,74418.46,08350
1153011200,아파트,계단식,개별난방,위탁관리,분양,서울특별시 구로구 연동로13길 25,245,현대건설,서울특별시 구로구 항동 233- 서울수목원현대홈타운스위트,1,케이앤드탑(주),A15271601,11,0226250006,27817.24,40,0,0,205,서울수목원현대홈타운스위트,38277,0226880444,5, ,20041210,25,245,5,21761.0932,08360
1153010700,아파트,계단식,개별난방,위탁관리,분양,서울특별시 구로구 고척로21나길 85-6,209,철도조합,서울특별시 구로구 개봉동 47-1 개봉건영,2,건영종합건설,A15275101,2,0226878616,24410,0,0,0,209,개봉건영,24523,0220878606,19, ,19940509,6,209,19,16893.65,08250
1153010800,아파트,복도식,개별난방,위탁관리,임대,서울특별시 구로구 고척로 49,304,SH공사,서울특별시 구로구 오류동 338- 오류동부골든SH임대,2,동부건설,A15278301,1,0226145880,17507.36,0,0,304,0,오류동부골든SH임대,17508.14,0226145688,20,www.i-sh.co.kr/,19970905,2,304,20,10022.88,08253
1153011000,아파트,계단식,개별난방,위탁관리,혼합,서울특별시 구로구 부일로9길 127,999,"조합,SH공사",서울특별시 구로구 온수동 155- 온수힐스테이트,2,현대건설,A15279101,18,0220601688,110003.02,235,43,373,348,온수힐스테이트,158579,0220601685,12,온수힐스테이트.apti.co.kr,20100217,35,999,12,84793.76,08259
1153010600,아파트,계단식,개별난방,위탁관리,분양,서울특별시 구로구 중앙로 121,662,푸르지오,서울특별시 구로구 고척동 339- 고척파크푸르지오,2,대우푸르지오,A15279403,11,0226152850,67351.92,104,0,282,276,고척파크푸르지오,101370,0226152851,12,gppapt.com,20090526,28,662,12,52291.38,08240
1153010700,아파트,계단식,개별난방,위탁관리,분양,서울특별시 구로구 고척로 85,249,거성주택건설(주),서울특별시 구로구 개봉동 60-101 개봉거성푸르뫼1차,0,거성주택건설(주),A15280304,3,0226131460,28324.964,72,0,92,85,개봉거성푸르뫼1차,32347,0226131450,18, ,19931124,8,249,18,22234.33,08252
1153010700,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 구로구 경인로38길 13,173,건축조합,서울특별시 구로구 개봉동 170-30 신개봉삼환,0,삼환기업,A15280602,1,0220668808,16712.47,0,0,76,97,신개봉삼환,22681.2,0220600527,19,cafe.daum.net/singabongsamwhan,20010330,4,173,19,12353.99,08277
1153010700,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 구로구 경인로40길 11,372,영화건설,서울특별시 구로구 개봉동 475- 개봉영화,2,영화건설,A15282105,2,0226893714,40496.3,0,50,122,200,개봉영화,52116,0226878348,25, ,19980901,7,372,25,31439.66,08276
1153010600,아파트,복도식,개별난방,자치관리,분양,서울특별시 구로구 중앙로5길 24,290,한효건설,서울특별시 구로구 고척동 52-332 고척한효,0,한효건설,A15282403,3,0226855018,29237.056,0,0,0,290,고척한효,30277.47,0267365018,10, ,19851216,6,290,10,21753.78,08224
1153010600,아파트,계단식,개별난방,위탁관리,분양,서울특별시 구로구 경인로47다길 43,330,대한전척(주),서울특별시 구로구 고척동 57-9 산업인,1,대한전척(주),A15282405,10,0226142247,15272.73,12,0,330,0,산업인,16660.24,0226146860,5, ,19760709,,342,5,16663.92,08219
1153010600,아파트,복도식,중앙난방,위탁관리,분양,서울특별시 구로구 중앙로1길 18-19,440,문교부 직장조합주택 외 4개 조합,서울특별시 구로구 고척동 76-55 고척우성현대,0,"우성건설(1,2동), 현대산업개발(3,4동)",A15282608,4,0226895805,44272.25,0,0,66,374,고척우성현대,44847.03,0226815494,11,고척우성현대apti.co.kr,19871119,0,440,11,31423.92,08227
1153010600,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 구로구 중앙로5길 62,715,삼익건설,서울특별시 구로구 고척동 141-1 고척서울가든,0,삼익건설산업(주),A15282810,5,0226166175,67557.022,0,0,78,637,고척서울가든,70913,0226155823,13, ,19890725,17,715,13,51167.61,08224
1153010600,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 구로구 고척로52길 21,273,신안아파트 재건축조합,서울특별시 구로구 고척동 306- 고척경남2차,2,경남기업주식회사,A15283603,3,0226851128,26376.475,0,0,113,160,고척경남2차,34250,0226851122,19,고척경남2차.ma-um.co.kr,19990130,5,273,19,19937,08228
1153010600,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 구로구 경인로47길 150,163,오희태양재건축조함,서울특별시 구로구 고척동 325- 고척경남1차,1,경남건설,A15283701,1,0226155957,15067.7643,0,0,94,69,고척경남1차,18137.51,0226259294,18, ,19980126,4,163,18,11490.73,08218
1153010600,아파트,계단식,지역난방,위탁관리,분양,서울특별시 구로구 중앙로12길 12,391,고척 주택 조합,서울특별시 구로구 고척동 320- 고척동센츄리,0,창조건설,A15283707,5,0226882266,42654.5419,0,0,0,391,고척동센츄리,44066.81,0226882600,15, ,19940314,14,391,15,33065.42,08218
1153010600,아파트,계단식,개별난방,위탁관리,분양,서울특별시 구로구 경인로 390,886,벽산건설,서울특별시 구로구 고척동 334- 고척벽산블루밍,2,벽산건설,A15283711,11,0260946233,75201.908,0,0,0,886,고척벽산블루밍,132832.971,0226176233,25, ,20030320,19,886,25,75201.908,08275
1153010200,아파트,계단식,개별난방,위탁관리,분양,서울특별시 구로구 공원로 40,155,목원엔지리어링,서울특별시 구로구 구로동 46- 신도림쌍용플래티넘노블,4,남광토건(주),A15283801,2,028382851,19471.069,155,0,0,0,신도림쌍용플래티넘노블,44166.64,028382850,32, ,20061130,0,155,32,17884.9,08297
1153010200,아파트,복도식,개별난방,위탁관리,분양,서울특별시 구로구 공원로 26,166,금호건설,서울특별시 구로구 구로동 49- 구로금호어울림,4,금호건설,A15283803,1,028559846,16964.39,0,0,83,83,구로금호어울림,31964.55,028559845,22, ,19970602,2,166,22,12014.3,08297
1153010200,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 구로구 새말로16길 70,285,금호건설,서울특별시 구로구 구로동 43-4 구로다솜금호,3,금호건설,A15283806,1,028530395,29901.62,0,0,143,142,구로다솜금호,33914.14,0260977169,24, ,19951116,4,285,24,20593.51,08296
1153010200,아파트,계단식,개별난방,위탁관리,분양,서울특별시 구로구 새말로18길 64,299,GS건설,서울특별시 구로구 구로동 42- LG신도림자이,3,굿뉴스건설,A15283807,3,028302296,34892.707,0,0,0,299,LG신도림자이,47514.89,028302212,31,LG신도림자이.ma-um.co.kr,20040207,5,299,31,25400.798,08296
1153010200,주상복합,복도식,개별난방,자치관리,분양,서울특별시 구로구 가마산로 280,166,순영종합건설(주),서울특별시 구로구 구로동 97-2 구로2차순영웰라이빌,5,순영종합건설(주),A15284101,1,028653312,14977.512,0,0,0,166,구로2차순영웰라이빌,23059.73,028303312,23,순영2차.apti.co.kr,20050615,2,166,23,10763.01,08302
1153010200,주상복합,복도식,개별난방,위탁관리,분양,서울특별시 구로구 가마산로 283,206,성호건설(주),서울특별시 구로구 구로동 104-9 구로성호주상복합,5,성호건설(주),A15284204,1,028629335,15520.4,0,0,206,0,구로성호주상복합,15520,028629334,17, ,20020506,0,206,17,7694.85,08301
1153010200,주상복합,계단식,개별난방,위탁관리,분양,서울특별시 구로구 공원로 27,160,공원빌라 재건축조합,서울특별시 구로구 구로동 107-1 구로대성스카이렉스,4,대성산업(주),A15284302,2,028308304,16867.8,40,0,0,120,구로대성스카이렉스,27171.47,028308303,23, ,20060425,6,160,23,14281.2,08298
1153010200,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 구로구 공원로 35,272,삼성주택조합외 8개조합,서울특별시 구로구 구로동 108-2 구로새솔금호,3,금호건설,A15284305,1,028649738,27859.42,0,0,138,134,구로새솔금호,34951.84,028598864,24,www.intm.co.kr/구로새솔금호,19960701,5,272,24,19641.46,08298
1153010200,아파트,복도식,개별난방,위탁관리,분양,서울특별시 구로구 도림로 107,427,구로4지구재개발조합,서울특별시 구로구 구로동 1257- 구로럭키,1,럭키개발,A15284603,2,028370131,29121.33,0,0,202,225,구로럭키,40221,028370069,15, ,19920625,5,427,15,29137.91,08305
1159010700,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 동작구 사당로2가길 188,211,그린재건축조합,서울특별시 동작구 사당동 1138- 사당삼호그린,3,(주)삼호건설,A15609002,1,025834643,16298.8407,18,0,83,110,사당삼호그린,27671.55,025834642,17, ,19991016,5,211,17,16320.64,07031
1159010700,아파트,계단식,중앙난방,위탁관리,분양,서울특별시 동작구 사당로17길 52,1152,대림산업,서울특별시 동작구 사당동 169-8 사당 대림아파트,0,대림산업,A15609005,12,025946447,135400.5,420,0,162,570,사당 대림아파트,136437.05,025939580,15,사당대림.apti.co.kr,19900807,35,1152,15,110733.24,07005
1159010700,아파트,혼합식,지역난방,위탁관리,혼합,서울특별시 동작구 동작대로29길 118,333,신동아건설(주),서울특별시 동작구 사당동 1137- 신동아5,0,신동아건설(주),A15609006,4,025996156,30096.67,66,0,177,90,신동아5,35030.57,025996159,19,www.shindonga5.com,19981120,8,333,19,22789.77,06998
1159010700,아파트,계단식,개별난방,위탁관리,분양,서울특별시 동작구 사당로27길 181,223,남성재건축조합,서울특별시 동작구 사당동 1149- 사당롯데캐슬,1,롯데건설(주),A15609301,4,025370678,19590.4,25,0,0,198,사당롯데캐슬,31057145,0234767786,15, ,20040922,8,223,15,19534.249,06989
1159010700,아파트,혼합식,개별난방,자치관리,분양,서울특별시 동작구 사당로9가길 82,340,대아건설,서울특별시 동작구 사당동 1134- 사당경남아너스빌,2,대아건설,A15609303,3,025925889,26805.8,52,0,144,144,사당경남아너스빌,45527.273,025925644,18, ,19970228,8,340,18,26805.8,06988
1159010700,아파트,계단식,개별난방,위탁관리,분양,서울특별시 동작구 사당로27길 190,444,삼익아파트재건축조합,서울특별시 동작구 사당동 1132- 사당롯데캐슬샤인,3,롯데건설,A15609305,7,0234823738,57136.44,134,114,0,196,사당롯데캐슬샤인,87764.67,0234813737,20, ,20031017,12,444,20,49701.22,06989
1159010700,아파트,계단식,개별난방,위탁관리,분양,서울특별시 동작구 사당로23바길 9,896,삼성물산,서울특별시 동작구 사당동 1133- 사당동작삼성래미안아파트,3,삼성물산,A15609306,18,025923465,114737.1872,314,40,0,542,사당동작삼성래미안아파트,155858.437,025933465,20, ,20030215,24,896,20,86503.134,07002
1159010700,아파트,계단식,개별난방,위탁관리,분양,서울특별시 동작구 남부순환로255길 21,183,삼익건설,서울특별시 동작구 사당동 1150- 사당삼익그린뷰,2,삼익건설,A15609401,2,025252810,19484.502,32,0,39,112,사당삼익그린뷰,26617.3746,025250810,16, ,20031002,6,183,16,15336.8515,07021
1159010900,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 동작구 신대방1가길 38,545,에스엘종합건설(주),서울특별시 동작구 신대방동 719- 동작상떼빌주상복합,4,성원건설(주),A15670001,4,0232891114,62251.49,349,0,0,196,동작상떼빌주상복합,122425.83,0232891113,28,dj-stv.com,20060825,8,545,28,62251.49,07072
1159010900,주상복합,계단식,개별난방,위탁관리,분양,서울특별시 동작구 보라매로5길 43,246,삼성중공업,서울특별시 동작구 신대방동 395-66 보라매삼성쉐르빌,4,삼성중공업,A15672002,1,028485204,68241.72,74,172,0,0,보라매삼성쉐르빌,76592.73,028485203,49,보라매삼성쉐르빌.apti.co.kr,20030103,8,246,49,37102.42,07071
1159010800,아파트,복도식,중앙난방,위탁관리,임대,서울특별시 동작구 여의대방로44길 47,925,LH,서울특별시 동작구 대방동 503- 대방주공1단지,0,"동양고속,신태진건설",A15676512,5,028179469,40794.03,0,0,925,0,대방주공1단지,45044.24,028249974,15,www.kohom.co.kr,19930418,12,925,15,28233.45,06942
1159010400,아파트,복도식,개별난방,위탁관리,임대,서울특별시 동작구 노량진로22길 60,176,본동4구역재개발임대아파트건설공사,서울특별시 동작구 본동 490- 본동SH-ville,2,(주)C&우방,A15676702,1,028244274,7788,0,0,176,0,본동SH-ville,13308,028227923,17,SH공사홈페이지,20061103,0,176,17,5320.48,06915
1159010700,아파트,혼합식,중앙난방,위탁관리,분양,서울특별시 동작구 동작대로29길 110,912,...,서울특별시 동작구 사당동 105- 사당신동아4단지,0,신동아건설,A15677204,8,025353278,91645.503,240,0,465,207,사당신동아4단지,91645.503,025951977,15, ,19931221,15,912,15,71938.17,06998
1159010200,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 동작구 사당로2길 2-32,194,상도연합주택조합,서울특별시 동작구 상도동 412- 상도현대,2,현대건설,A15678101,2,028138156,18638.42,0,0,99,95,상도현대,21098,028132231,15, ,20030616,5,194,15,13984.55,07027
1159010200,아파트,계단식,개별난방,위탁관리,분양,서울특별시 동작구 상도로 346-1,1559,상도134지역주택조합,서울특별시 동작구 상도동 531- 힐스테이트상도센트럴파크,0,현대엠코,A15678103,22,028268904,172423.382,239,0,241,1079,힐스테이트상도센트럴파크,251674,028268901,18,amcocentralpark.co.kr,20120925,47,1559,18,134028.4378,07039
1159010500,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 동작구 서달로 83,206,경수재건축조합,서울특별시 동작구 흑석동 329- 우리유앤미,2,우리건설,A15679103,2,028127542,20097.84,24,0,89,93,우리유앤미,27096.681,028127541,17, ,20031226,6,206,17,15827.2671,06976
1150010100,아파트,계단식,개별난방,자치관리,분양,서울특별시 강서구 양천로63길 38,455,재건축조합,서울특별시 강서구 염창동 300- 염창강변한솔솔파크,1,한솔건설,A15704025,8,0267382168,49288.27,0,0,0,455,염창강변한솔솔파크,64504,0236620208,25, ,20050923,13,455,25,38635.07,07546
1150010100,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 강서구 양천로69길 58,778,동아건설,서울특별시 강서구 염창동 292- 염창동아1차,2,동아건설,A15704028,5,0226595324,82539.18,191,0,319,268,염창동아1차,103169.46,0236655367,17, ,19980629,19,778,17,63830.79,07536
1150010400,아파트,계단식,개별난방,위탁관리,혼합,서울특별시 강서구 양천로55길 55,790,화이트코리아(주식회사),서울특별시 강서구 가양동 1500- 강서한강자이,2,gs건설,A15720001,10,0226683485,96609.5228,304,20,184,282,강서한강자이,142787.1782,0226683484,22,https://ghxi.aptstory.com/,20130925,20,790,22,73128.8358,07528
1150010400,아파트,계단식,개별난방,위탁관리,분양,서울특별시 강서구 강서로 490,177,주택조합,서울특별시 강서구 가양동 1496- 가양일신건영휴먼빌,1,일신건영,A15720101,3,0226580863,17707.608,0,0,30,147,가양일신건영휴먼빌,22443,0226580862,15, ,20041223,6,177,15,14227.695,07530
1150010500,아파트,혼합식,개별난방,자치관리,분양,서울특별시 강서구 양천로30길 123-9,253,신안건설,서울특별시 강서구 마곡동 422- 마곡신안,0,신안건설,A15721003,3,0236619143,24379,30,0,135,88,마곡신안,27840,0236621080,15, ,19931223,6,253,15,18770.14,07595
1150010500,아파트,계단식,개별난방,위탁관리,분양,서울특별시 강서구 양천로30길 77,258,미림씨엠이(주),서울특별시 강서구 마곡동 716- 마곡한솔솔파크,1,한솔건설(주),A15721004,6,0226586932,26110.04,0,0,70,188,마곡한솔솔파크,33285.93,0226585932,15,mghansol.com,20050214,10,258,15,20052.53,07595
1150010500,아파트,혼합식,지역난방,위탁관리,혼합,서울특별시 강서구 마곡서1로 100,1466,서울특별시 SH공사,서울특별시 강서구 마곡동 6- 마곡엠밸리6단지,2,경남기업(주),A15721006,19,0236657237,225422.24,203,0,675,588,마곡엠밸리6단지,225422.8,0236657235,16, ,20140612,48,1466,16,111736.57,07798
1150010500,아파트,계단식,지역난방,위탁관리,혼합,서울특별시 강서구 마곡서로 133,1004,sh공사,서울특별시 강서구 마곡동 743-4 마곡엠밸리7단지,0,금호,A15721007,13,0236657024,183983,488,0,191,325,마곡엠밸리7단지,183983,0236657022,16, ,20140612,33,1004,16,95039.65,07798
1150010500,아파트,혼합식,지역난방,위탁관리,혼합,서울특별시 강서구 마곡서로 175,420,SH공사,서울특별시 강서구 마곡동 4- 마곡엠밸리4단지,3,경남기업,A15721008,7,0236648941,68416.56,84,0,258,78,마곡엠밸리4단지,68417,0236648940,15, ,20140620,17,420,15,31093.09,07595
1150010500,아파트,혼합식,지역난방,위탁관리,혼합,서울특별시 강서구 마곡서1로 146,408,sh공사,서울특별시 강서구 마곡동 2- 마곡엠밸리2단지,2,(주)한양,A15721009,6,0226669281,70711.04,96,0,183,129,마곡엠밸리2단지,71159.86,0226669280,14, ,20140619,17,408,14,32576.7,07598
1150010500,아파트,혼합식,지역난방,위탁관리,혼합,서울특별시 강서구 마곡중앙로 33,1270,SH공사,서울특별시 강서구 마곡동 14- 마곡엠밸리14단지,2,한화건설(주),A15721010,13,0226619750,195141.65,88,0,582,600,마곡엠밸리14단지,196539.25,0226619758,16, ,20140529,40,1270,16,94181.45,07630
1150010900,아파트,계단식,개별난방,위탁관리,분양,서울특별시 강서구 방화대로34길 113,170,삼성화재재건축조합,서울특별시 강서구 방화동 857- 마곡삼성,1,삼성물산,A15722001,1,0226627503,15741.25,0,0,96,74,마곡삼성,19331,0226627503,15, ,19980109,7,170,15,12039.54,07593
1150010900,아파트,혼합식,개별난방,자치관리,분양,서울특별시 강서구 양천로14길 37,285,신안종합건설,서울특별시 강서구 방화동 868- 마곡신안네트빌(1단지),2,신안종합건설,A15722003,3,0226660779,31436.78,43,0,64,178,마곡신안네트빌(1단지),34376.85,0226660096,15,cafe.daum.net/shinannetvill,20020913,11,285,15,23265.2509,07609
1150010900,아파트,계단식,개별난방,위탁관리,분양,서울특별시 강서구 방화대로34길 88,341,건우3차아파트정비사업조합,서울특별시 강서구 방화동 890- 마곡푸르지오,1,대우건설,A15722004,7,0220647183,36511.2046,66,0,79,196,마곡푸르지오,49693.41,0220647182,12,magokprugio.com,20080609,14,341,12,28953.59,07595
